,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription
12557,enterprise,Rawafed Tributary Damascus Private Joint Stock Company,Damascus,Syrian Arab Republic
12558,enterprise,Rawafed Damascus Private Joint Stock Company,Damascus,Syrian Arab Republic
12559,enterprise,,Damascus,Syrian Arab Republic
12560,person,Brahim el KHAYARI,,
12561,person,,,
12562,person,,,
12563,person,Hamza  Usama  Muhammad bin Laden,,
12564,person,,,
12565,person,Mohammad Khaled AL-RAHMOUN,,
12566,person,,,
12567,person,Mohammad Rami Radwan MARTINI,,
12568,person,,,
12569,person,Imad Muwaffaq AL-AZAB,,
12570,person,عماد موفق العزب,,
12571,person,,,
12572,person,Bassam Bashir IBRAHIM,,
12573,person,,,
12574,person,Suhail Mohammad ABDULLATIF,,
12575,person,,,
12576,person,Iyad Mohammad AL-KHATIB,,
12577,person,,,
12578,enterprise,Zimbabwe Defence Industries,Harare,
12579,enterprise,,Harare,
12580,person,Sergey Nikolayevich STANKEVICH,,
12581,person,Сергей Николаевич СТАНКЕВИЧ,,
12582,person,,,
12583,person,Андрей Борисович ШЕИН,,
12584,person,Andrey Borisovich SHEIN,,
12585,person,,,
12586,person,Алексей Михайлович САЛЯЕВ,,
12587,person,Aleksey Mikhailovich SALYAYEV,,
12588,person,Aleksey Mikhailovich SALYAEV,,
12589,person,,,
12590,person,,,
12591,person,Андрей Олегович ШИПИЦИН,,
12592,person,Andrei Olegovich SHIPITSIN,,
12593,person,,,
12594,person,Алексей Владимирович ШАТОХИН,,
12595,person,Aleksey Vladimirovich SHATOKHIN,,
12596,person,,,
12597,person,Руслан Александрович РОМАШКИН,,
12598,person,Ruslan Alexandrovich ROMASHKІN,,
12599,person,,,
12600,person,Сергей Алексеевич ЩЕРБАКОВ,,
12601,person,Sergey Alekseevich SHCHERBAKOV,,
12602,person,,,
12603,person,Александр Владимирович ДВОРНИКОВ,,
12604,person,Aleksandr Vladimirovich DVORNIKOV,,
12605,person,Aleksandr Vladimirovitj DVORNIKOV,,
12606,person,,,
12607,enterprise,TARIQ GIDAR GROUP (TGG),,Afghanistan
12608,enterprise,THE ASIAN TIGERS,,Afghanistan
12609,enterprise,TARIQ GIDAR AFRIDI GROUP,,Afghanistan
12610,enterprise,TARIQ AFRIDI GROUP,,Afghanistan
12611,enterprise,COMMANDER TARIQ AFRIDI GROUP,,Afghanistan
12612,enterprise,TARIQ GEEDAR GROUP,,Afghanistan
12613,enterprise,TTP GEEDAR GROUP,,Afghanistan
12614,enterprise,TEHREEK-I-TALIBAN PAKISTAN GEEDAR GROUP,,Afghanistan
12615,enterprise,TTP-TARIQ GIDAR GROUP,,Afghanistan
12616,enterprise,TEHRIK-E-TALIBAN-TARIQ GIDAR GROUP,,Afghanistan
12617,enterprise,,,Afghanistan
12618,enterprise,,,Afghanistan
12619,person,Mohammed Masood Azhar Alvi,,
12620,person,Masud Azhar,,
12621,person,Wali Adam Esah,,
12622,person,Wali Adam Isah,,
12623,person,,,
12624,person,,,
12625,person,,,
12626,enterprise,SOUTH ASIAN CHAPTER OF ISIL,,
12627,enterprise,ISIL’S SOUTH ASIA BRANCH,,
12628,enterprise,ISIS WILAYAT KHORASAN,,
12629,enterprise,ISLAMIC STATE’S KHORASAN PROVINCE,,
12630,enterprise,ISIL KHORASAN,,
12631,enterprise,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN,,
12632,enterprise,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN (ISIL- K),,
12633,enterprise,ISIL- K,,
12634,enterprise,SOUTH ASIAN CHAPTER OF ISIL,,
12635,enterprise,ISIL’S SOUTH ASIA BRANCH,,
12636,enterprise,ISIS WILAYAT KHORASAN,,
12637,enterprise,ISLAMIC STATE’S KHORASAN PROVINCE,,
12638,enterprise,ISIL KHORASAN,,
12639,enterprise,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN (ISIL- K),,
12640,person,Abderahmane al Maghrebi,,Mali
12641,person,علي ما يشو,,Mali
12642,person,ALI MAYCHOU,,Mali
12643,person,Abderrahmane le Marocain,,Mali
12644,person,Abou Abderahmane Sanhaji,,Mali
12645,person,,,Mali
12646,person,,,Mali
12647,person,,,Mali
12648,person,,,Mali
12649,person,,,Mali
12650,person,Ag Mossa,,
12651,person,BAH AG MOUSSA,,
12652,person,Ammi Salim,,
12653,person,,,
12654,person,,,
12655,person,,,
12656,person,,,
12657,person,Néstor Neptali BLANCO HURTADO,,
12658,person,,,
12659,person,,,
12660,person,Rafael Ramón BLANCO MARRERO,,
12661,person,,,
12662,person,,,
12663,person,Carlos Alberto CALDERÓN CHIRINOS,,
12664,person,,,
12665,person,Alexis Enrique ESCALONA MARRERO,,
12666,person,,,
12667,person,Rafael Antonio FRANCO QUINTERO,,
12668,person,,,
12669,person,,,
12670,person,Alexander Enrique GRANKO ARTEAGA,,
12671,person,,,
12672,person,,,
12673,person,Hannover Esteban GUERRERO MIJARES,,
12674,person,,,
12675,person,Abdelrahman Mouhamad Zafir al Dabidi al Jahani,,
12676,person,Abd Al-Rahman Muhammad Zafir Al-Dubaysi Al-Juhni,,
12677,person,Abd Al-Rahman Muhammad Zafir al-Dubaysi al-Jahni,,
12678,person,Abd Al-Rahman Muhammad Zafir al-Dubaysi al-Jahani,,
12679,person,Abd Al-Rahman Muhammad Zafir al-Dubaysi al-Juhani,,
12680,person,Abdulrhman Mohammed D. Aljahani,,
12681,person,Abu al-Wafa',,
12682,person,Abu Anas,,
12683,person,Abd al-Rahman Muhammad Zafir al-Dabisi al-Jahani,,
12684,person,Abu Wafa al-Saudi,,
12685,person,Abu al-Wafa,,
12686,person,Abd al-Rahman Muhammad Thafir al-Jahni,,
12687,person,Abd al-Rahman Muhammad al-Juhani,,
12688,person,Abdelrahman Mouhamad Zafir al Dabissi Juhan,,
12689,person,Abdelrahman Mouhamad Zafir al Dabissi Juhani,,
12690,person,Abou Wafa al Saoudi,,
12691,person,,,
12692,person,,,
12693,person,,,
12694,person,,,
12695,person,,,
12696,person,Rukan Razuki Abd-al-Ghafur Sulaiman Al-Tikriti,,
12697,person,Rukan Abdal-Ghaffur Sulayman al-Majid,,
12698,person,Rukan Razuqi Abd al-Ghafur Al-Majid,,
12699,person,Rukan Abd al-Ghaffur al-Majid Al-Tikriti Abu Walid,,
12700,person,,,
12701,person,,,
12702,person,Guillaume PIROTTE,,
12703,person,,,
12704,person,,,
12705,person,AHMED AG ALBACHAR,Kidal,Mali
12706,person,Intahmadou Ag Albachar,Kidal,Mali
12707,person,,Kidal,Mali
12708,person,,Kidal,Mali
12709,person,,Kidal,Mali
12710,person,,Kidal,Mali
12711,person,HOUKA HOUKA AG ALHOUSSEINI,,
12712,person,Mohamed Ibn Alhousseyni,,
12713,person,Muhammad Ibn Al-Husayn,,
12714,person,Houka Houka,,
12715,person,,,
12716,person,,,
12717,person,,,
12718,person,,,
12719,person,MAHRI SIDI AMAR BEN DAHA,Gao,
12720,person,Yoro Ould Daha,Gao,
12721,person,Yoro Ould Daya,Gao,
12722,person,Sidi Amar Ould Daha,Gao,
12723,person,Yoro,Gao,
12724,person,,Gao,
12725,person,,Gao,
12726,person,,Gao,
12727,person,,Gao,
12728,person,MOHAMED BEN  AHMED MAHRI,Bamako,Mali
12729,person,Mohammed Rougi,Bamako,Mali
12730,person,Mohamed Ould Ahmed Deya,Bamako,Mali
12731,person,Mohamed Ould Mahri Ahmed Daya,Bamako,Mali
12732,person,Mohamed Rougie,Bamako,Mali
12733,person,Mohamed Rouggy,Bamako,Mali
12734,person,Mohamed Rouji,Bamako,Mali
12735,person,,Bamako,Mali
12736,person,,Bamako,Mali
12737,person,,Bamako,Mali
12738,person,,Bamako,Mali
12739,person,,Bamako,Mali
12740,person,MOHAMED OULD MATALY,Gao,
12741,person,,Gao,
12742,person,,Gao,
12743,person,,Gao,
12744,person,,Gao,
12745,enterprise,El Jazireh,Beirut,
12746,enterprise,Al Jazerra,Beirut,
12747,enterprise,,Beirut,
12748,person,Sergei Andreevich DANILENKO,,
12749,person,Сергей Андреевич ДАНИЛЕНКО,,
12750,person,Sergej Andrejevitj DANILENKO,,
12751,person,,,
12752,person,Катерина Едуардівна ПИРКОВА,,
12753,person,Kateryna Eduardivna PYRKOVA,,
12754,person,Екатерина Эдуардовна ПЫРКОВА,,
12755,person,Ekaterina Eduardovna PYRKOVA,,
12756,person,,,
12757,person,Катерина Борисівна АЛТАБАЄВА,,
12758,person,Kateryna Borysivna ALTABAEVA,,
12759,person,Екатерина Борисовна АЛТАБАЕВА,,
12760,person,Ekaterina Borisovna ALTABAEVA,,
12761,person,,,
12762,person,Юрій Михайлович ГОЦАНЮК,,
12763,person,Iurii Mykhailovych HOTSANIUK,,
12764,person,Юрий Михайлович ГОЦАНЮК,,
12765,person,Yuriy Mikhailovich GOTSANIUK,,
12766,person,Yuriy Mikhailovich GOTSANYUK,,
12767,person,,,
12768,person,Лідія Олександрівна БАСОВА,,
12769,person,Lidiya Oleksandrivna BASOVA,,
12770,person,Лидия Александровна БАСОВА,,
12771,person,Lidia Aleksandrovna BASOVA,,
12772,person,Lydyja Oleksandrivna Basova,,
12773,person,Lidija Aleksandrovna Basova,,
12774,person,,,
12775,person,Володимир Володимирович НЄМЦЕВ,,
12776,person,Volodymyr Volodymyrovych NEMTSEV,,
12777,person,Владимир Владимирович НЕМЦЕВ,,
12778,person,Vladimir Vladimirovich NEMTSEV,,
12779,person,,,
12780,person,Михайло Володимирович РАЗВОЖАЄВ,,
12781,person,Mykhailo Volodymyrovich RAZVOZHAEV,,
12782,person,Михаил Владимирович РАЗВОЖАЕВ,,
12783,person,Mikhail Vladimirovich RAZVOZHAEV,,
12784,person,Mychajlo Volodymyrovitj Razvozjajev,,
12785,person,Michail Vladimirovitj Razvozjajev,,
12786,person,,,
12787,person,Amadou Koufa,,Mali
12788,person,Hamadou Kouffa,,Mali
12789,person,Hamadou Koufa,,Mali
12790,person,Hamadoun Kouffa,,Mali
12791,person,Hamadoun Koufa,,Mali
12792,person,Amadou Kouffa,,Mali
12793,person,Amadou Barry,,Mali
12794,person,,,Mali
12795,person,,,Mali
12796,person,Lumonde,,
12797,person,Lumu,,
12798,person,Musa,,
12799,person,Mzee Kajaju,,
12800,person,SEKA BALUKU,,
12801,person,,,
12802,person,,,
12803,person,,,
12804,person,Baba Ji,Karachi,
12805,person,Memon Baba,Karachi,
12806,person,Qasmani Baba,Karachi,
12807,person,Arif Umer,Karachi,
12808,person,Mohammad Arif Qasmani,Karachi,
12809,person,Muhammad 'Arif Qasmani,Karachi,
12810,person,Muhammad Arif Qasmani,Karachi,
12811,person,Arif Qasmani,Karachi,
12812,person,,Karachi,
12813,person,,Karachi,
12814,person,,Karachi,
12815,,,,
12816,,,,
12817,,,,
12818,,,,
12819,,,,
12820,,,,
12821,,,,
12822,,,,
12823,,,,
12824,person,عادلأنورالعلبي,,
12825,person,Adil Anwar al-Olabi,,
12826,person,Adel Anouar el-Oulabi,,
12827,person,Adel Anwar AL-OLABI,,
12828,person,,,
12829,person,,,
12830,enterprise,القابضة الشام دمشق,,
12831,enterprise,Damascus Cham Private Joint Stock Company,,
12832,enterprise,Damascus Cham Holding Company,,
12833,enterprise,Islamic State of Iraq and the Levant – West Africa,,
12834,enterprise,Islamic State of Iraq and Syria West Africa Province (ISISWAP),,
12835,enterprise,Islamic State of Iraq and Syria – West Africa (ISIS-WA),,
12836,enterprise,Islamic State in Iraq and the Levant – West Africa (ISIL-WA),,
12837,enterprise,ISLAMIC STATE WEST AFRICA PROVINCE (ISWAP),,
12838,,,,
12839,,,,
12840,,,,
12841,,,,
12842,,,,
12843,,,,
12844,,,,
12845,,,,
12846,person,عامر فوز,,
12847,person,Amer FOZ,,
12848,person,Amer Zuhair Fawz,,
12849,person,,,
12850,person,,,
12851,person,,,
12852,person,,,
12853,person,,,
12854,person,,,
12855,person,صقر رستم,,
12856,person,صقر أسعد الرستم,,
12857,person,Saqer Asad Al-Rostom,,
12858,person,Saqr Asad Al-Rostom,,
12859,person,Saqer Asad Al-Rustom,,
12860,person,Saqr Asad Al-Rustom,,
12861,person,Saqer Asad Rustom,,
12862,person,Saqr Asad Rustom,,
12863,person,Saqer Asaad Al-Rostom,,
12864,person,Saqr Asaad Al-Rostom,,
12865,person,Saqer Asaad Al-Rustom,,
12866,person,Saqr Asaad Al-Rustom,,
12867,person,Saqer Asaad Rustom,,
12868,person,Saqr Asaad Rustom,,
12869,person,Saqer  As'ad Al-Rostom,,
12870,person,Saqr As'ad Al-Rostom,,
12871,person,Saqer As'ad Al-Rustom,,
12872,person,Saqr As'ad Al-Rustom,,
12873,person,Saqer As'ad Rustom,,
12874,person,Saqr As'ad Rustom,,
12875,person,Saqer Al-Rostom,,
12876,person,Saqr Al-Rostom,,
12877,person,Saqer Al-Rustom,,
12878,person,Saqr Al-Rustom,,
12879,person,Saqer Rustom,,
12880,person,Saqr RUSTOM,,
12881,person,,,
12882,person,Abo Ghaith,,
12883,person,Sulaiman Jassem Sulaiman Ali Abo Ghaith,,
12884,person,,,
12885,person,,,
12886,person,,,
12887,enterprise,مجموعة قاطرجى,Mazzah,
12888,enterprise,شركة قاطرجى,Mazzah,
12889,enterprise,Katerji Group,Mazzah,
12890,enterprise,Katarji Group,Mazzah,
12891,enterprise,Khatirji Group,Mazzah,
12892,enterprise,Al-Sham and Al-Darwish Company,Mazzah,
12893,enterprise,Qatarji International Group,Mazzah,
12894,enterprise,Al Qatarji Company,Mazzah,
12895,enterprise,Qatirji Group,Mazzah,
12896,enterprise,Grupa Katerji,Mazzah,
12897,enterprise,,Mazzah,
12898,,,,
12899,,,,
12900,,,,
12901,,,,
12902,,,,
12903,,,,
12904,,,,
12905,,,,
12906,,,,
12907,,,,
12908,,,,
12909,,,,
12910,,,,
12911,,,,
12912,,,,
12913,,,,
12914,,,,
12915,,,,
12916,person,Omar Mahamat,Am Dafock,Chad
12917,person,Martin Koumta Madji,Am Dafock,Chad
12918,person,Martin Nkoumtamadji,Am Dafock,Chad
12919,person,Martin Nadingar Koumtamadji,Am Dafock,Chad
12920,person,Abdoullaye Miskine,Am Dafock,Chad
12921,person,Abdoulaye Miskine,Am Dafock,Chad
12922,person,Martin KOUMTAMADJI,Am Dafock,Chad
12923,person,,Am Dafock,Chad
12924,person,,Am Dafock,Chad
12925,person,,Am Dafock,Chad
12926,person,,Am Dafock,Chad
12927,person,,Am Dafock,Chad
12928,person,,Am Dafock,Chad
12929,person,,Am Dafock,Chad
12930,person,,Am Dafock,Chad
12931,person,,Am Dafock,Chad
12932,person,,Am Dafock,Chad
12933,person,,Am Dafock,Chad
12934,person,,Am Dafock,Chad
12935,person,,Am Dafock,Chad
12936,enterprise,Ansar Dine,,Mali
12937,enterprise,Ansar Eddine,,Mali
12938,enterprise,,,Mali
12939,person,Ramón Antonio AVELLÁN MEDAL,,
12940,person,,,
12941,person,,,
12942,person,Sonia CASTRO GONZÁLEZ,,
12943,person,,,
12944,person,,,
12945,person,,,
12946,person,Francisco Javier DÍAZ MADRIZ,,
12947,person,,,
12948,person,Néstor MONCADA LAU,,
12949,person,,,
12950,person,Luís PÉREZ OLIVAS,,
12951,person,,,
12952,person,Justo PASTOR URBINA,,
12953,person,,,
12954,person,Ustadh Ahmad,Https,Syrian Arab Republic
12955,person,Al-Ustadh,Https,Syrian Arab Republic
12956,person,Amir Muhammad Sa’id ‘Abd-al-Rahman Muhammad al-Mula,Https,Syrian Arab Republic
12957,person,Muhammad Sa'id `Abd-al-Rahman al-Mawla,Https,Syrian Arab Republic
12958,person,`Abdul Amir Muhammad Sa'id Salbi,Https,Syrian Arab Republic
12959,person,Hajji Abdullah Al-Afari,Https,Syrian Arab Republic
12960,person,al-Hajj Abdullah Qardash,Https,Syrian Arab Republic
12961,person,Abu ‘Abdullah Qardash,Https,Syrian Arab Republic
12962,person,Abdullah Qardash,Https,Syrian Arab Republic
12963,person,Abu ‘Umar al-Turkmani,Https,Syrian Arab Republic
12964,person,Hajji Abdallah,Https,Syrian Arab Republic
12965,person,Abu Ibrahim al-Hashimi al-Qurashi,Https,Syrian Arab Republic
12966,person,أمیر محمد سعید عبد الرحمن السلبي,Https,Syrian Arab Republic
12967,person,Amir Muhammad Sa’id Abdal-Rahman al-Salbi,Https,Syrian Arab Republic
12968,person,Amir Muhammad Sa’id Abdal-Rahman al-Mawla,Https,Syrian Arab Republic
12969,person,,Https,Syrian Arab Republic
12970,person,,Https,Syrian Arab Republic
12971,person,,Https,Syrian Arab Republic
12972,person,,Https,Syrian Arab Republic
12973,person,,Https,Syrian Arab Republic
12974,person,,Https,Syrian Arab Republic
12975,person,,Https,Syrian Arab Republic
12976,person,,Https,Syrian Arab Republic
12977,person,,Https,Syrian Arab Republic
12978,person,,Https,Syrian Arab Republic
12979,person,,Https,Syrian Arab Republic
12980,person,José Adelino ORNELLAS FERREIRA,,
12981,person,José Adelino ORNELLA FERREIRA,,
12982,person,José Adelino ORNELAS FERREIRA,,
12983,person,,,
12984,person,,,
12985,person,Gladys DEL VALLE REQUENA,,
12986,person,,,
12987,person,,,
12988,person,Tania Valentina DÍAZ GONZÁLEZ,,
12989,person,,,
12990,person,,,
12991,person,Elvis Eduardo HIDROBO AMOROSO,,
12992,person,,,
12993,person,,,
12994,person,Jorge Elieser MÁRQUEZ MONSALVE,,
12995,person,,,
12996,person,,,
12997,person,Farik Karin MORA SALCEDO,,
12998,person,,,
12999,person,Dinorah Yoselin BUSTAMANTE PUERTA,,
13000,person,,,
13001,person,,,
13002,person,Luis Eduardo PARRA RIVERO,,
13003,person,,,
13004,person,,,
13005,person,Franklyn Leonardo DUARTE,,
13006,person,,,
13007,person,,,
13008,person,José Gregorio NORIEGA FIGUEROA,,
13009,person,,,
13010,person,,,
13011,person,Juan José MENDOZA JOVER,,
13012,person,,,
13013,person,,,
13014,person,,,
13015,person,Bryan D'ANCONA,,
13016,person,,,
13017,person,,,
13018,person,Abu Mansoor Asim,,
13019,person,Noor Wali Mehsud,,
13020,person,,,
13021,person,,,
13022,person,GAO Qiang,Tianjin,
13023,person,,Tianjin,
13024,person,,Tianjin,
13025,person,,Tianjin,
13026,person,ZHANG Shilong,Tianjin,
13027,person,,Tianjin,
13028,person,,Tianjin,
13029,person,,Tianjin,
13030,person,Алексей Валерьевич МИНИН,Moscow,Russian Federation
13031,person,Alexey Valeryevich MININ,Moscow,Russian Federation
13032,person,,Moscow,Russian Federation
13033,person,,Moscow,Russian Federation
13034,person,,Moscow,Russian Federation
13035,person,,Moscow,Russian Federation
13036,person,Алексей Сергеевич МОРЕНЕЦ,Moscow,Russian Federation
13037,person,Aleksei Sergeyvich MORENETS,Moscow,Russian Federation
13038,person,,Moscow,Russian Federation
13039,person,,Moscow,Russian Federation
13040,person,,Moscow,Russian Federation
13041,person,,Moscow,Russian Federation
13042,person,Евгений Михайлович СЕРЕБРЯКОВ,Moscow,Russian Federation
13043,person,Evgenii Mikhaylovich SEREBRIAKOV,Moscow,Russian Federation
13044,person,,Moscow,Russian Federation
13045,person,,Moscow,Russian Federation
13046,person,,Moscow,Russian Federation
13047,person,,Moscow,Russian Federation
13048,person,Олег Михайлович СОТНИКОВ,Moscow,Russian Federation
13049,person,Oleg Mikhaylovich SOTNIKOV,Moscow,Russian Federation
13050,person,,Moscow,Russian Federation
13051,person,,Moscow,Russian Federation
13052,person,,Moscow,Russian Federation
13053,person,,Moscow,Russian Federation
13054,enterprise,Haitai Technology Development Co. Ltd,Tianjin,China
13055,enterprise,Huaying Haitai,Tianjin,China
13056,enterprise,Tianjin Huaying Haitai Science and Technology Development Co. Ltd,Tianjin,China
13057,enterprise,,Tianjin,China
13058,enterprise,Korea Export Joint Venture,,Korea
13059,enterprise,Chosen Expo,,Korea
13060,enterprise,Chosun Expo,,Korea
13061,enterprise,,,Korea
13062,enterprise,Main Centre for Special Technologies (GTsST) of the Main Directorate of the General Staff of the Armed Forces of the Russian Federation (GU/GRU),Moscow,Russian Federation
13063,enterprise,,Moscow,Russian Federation
13064,person,Bi Sidi Soulemane,Koui,
13065,person,Souleymane Bi Sidi,Koui,
13066,person,Sidiki Abbas,Koui,
13067,person,"""""""General"""" Sidiki""",Koui,
13068,person,Sidiki,Koui,
13069,person,Bi Sidi SOULEMAN,Koui,
13070,person,,Koui,
13071,person,,Koui,
13072,person,,Koui,
13073,person,,Koui,
13074,person,Muhammad Zafar Iqbal,,
13075,person,Zafar Iqbal Chaudhry,,
13076,person,Malik Zafar Iqbal,,
13077,person,Malik Zafar Iqbal Shahbaz,,
13078,person,Malik Zafar Iqbal Shehbaz,,
13079,person,Zaffer Iqbal,,
13080,person,Zafar Iqbal,,
13081,person,,,
13082,person,,,
13083,person,,,
13084,person,,,
13085,person,,,
13086,person,Yuri Khadzimuratavich KARAEU,,
13087,person,Юрий Хаджимуратович КАРАЕВ,,
